YEAR,PERMNO,STDEV,E,F,QUICK,SelectionProb,SamplingWeight
1972,49138,0.5003451981,6931000,1225000,3.3596134283,0.109229929,9.155
1972,49269,0.2522337837,305093250,350000,1.6116071429,0.109229929,9.155
1972,49349,0.553496397,18044750,3297000,4.7242212675,0.109229929,9.155
1972,49373,0.3240032934,429737500,255000,2.1740273396,0.109229929,9.155
1972,49744,0.3353947894,182061000,46582500,2.5188727783,0.109229929,9.155
1972,49832,0.4322818734,61429500,2822000,3.335451505,0.109229929,9.155
1972,50059,0.4733213236,5785000,440500,2.7003386005,0.109229929,9.155
1972,50091,0.3413823425,34861500,16260000,3.2721038272,0.109229929,9.155
1972,50171,0.4835880798,422560000,29663000,2.052257126,0.109229929,9.155
1972,50315,0.4672975576,12956000,4521500,1.1698961401,0.109229929,9.155
1972,50374,0.6472153077,20090000,1653000,1.7326968974,0.109229929,9.155
1972,50542,0.4729306422,35724875,0,1.220256776,0.109229929,9.155
1972,50673,0.6557243822,5375000,1912000,2.0269434629,0.109229929,9.155
1972,50729,0.4117879837,55308750,8476500,2.7444127732,0.109229929,9.155
1972,50788,0.6102547814,31964625,14988500,3.5301310742,0.109229929,9.155
1972,50999,0.5655748714,8607375,219000,6.3820754717,0.109229929,9.155
1972,51115,0.4525499093,59625000,44753000,1.4704641734,0.109229929,9.155
1972,51158,0.7293734897,10493750,8100000,1.4015557256,0.109229929,9.155
1972,51166,0.5199636393,21557250,4582500,2.2928153718,0.109229929,9.155
1972,51297,0.5349789418,17070375,4859500,1.3456250569,0.109229929,9.155
1972,51369,0.4581719381,39087500,3203500,3.2543431053,0.109229929,9.155
1972,51633,0.1436481776,47946500,23534500,0.6996735582,0.109229929,9.155
1972,51844,0.4689871605,18312000,0,1.7105086049,0.109229929,9.155
1972,52142,0.4371306252,56430000,6129500,1.5802919708,0.109229929,9.155
1972,52150,0.3363327851,80164000,4387000,1.9266116903,0.109229929,9.155
1972,52521,0.4006155765,139793000,33202500,1.86018268,0.109229929,9.155
1972,52724,0.3634359466,39624000,6656500,2.4079861111,0.109229929,9.155
1972,52775,0.4763463167,59542000,680000,17.769784173,0.109229929,9.155
1972,52791,0.6794417878,11726000,570000,2.3953993056,0.109229929,9.155
1972,52898,0.1964460586,61936875,38983500,1.4262074818,0.109229929,9.155
1972,52900,0.4511428205,81127125,17879000,4.5567912386,0.109229929,9.155
1972,53225,0.4302678778,101322375,19813500,2.6415868673,0.109229929,9.155
1972,53401,0.4444557877,18656250,3664000,2.444218241,0.109229929,9.155
1972,53612,0.2902796848,252793750,0,2.84079354,0.109229929,9.155
1972,53719,0.512366252,11251500,2485000,1.0771713615,0.109229929,9.155
1972,53794,0.579502987,19560000,1251500,2.4895927602,0.109229929,9.155
1973,10832,0,5267500,6558000,0.7148257035,0.0665557404,15.025
1973,10971,0.2583507279,20848500,475000,2.1771170006,0.0665557404,15.025
1973,11949,0.2836030107,29155000,7709000,1.7092536733,0.0665557404,15.025
1973,12175,0.1825367066,15187500,0,127.86792453,0.0665557404,15.025
1973,12538,0.617534797,23493750,9058000,1.0714727723,0.0665557404,15.025
1973,12571,0.8292125991,12721875,1442000,1.7722969606,0.0665557404,15.025
1973,12918,0.1468995904,25696000,75000,4.6723356009,0.0665557404,15.025
1973,13100,0.263669211,760734750,147661500,2.3371794557,0.0665557404,15.025
1973,13688,0.1581287765,1992930750,1265865500,0.8632794124,0.0665557404,15.025
1973,13953,0.0810101967,13836875,0,4.1350747935,0.0665557404,15.025
1973,14402,0.300869385,178686000,23139500,2.9917142331,0.0665557404,15.025
1973,14437,0.1760028024,730995750,51158500,2.440993711,0.0665557404,15.025
1973,15879,0.4480646237,9796875,2006500,1.1408351026,0.0665557404,15.025
1973,16935,0.2461581419,8538250,2589000,2.9874948749,0.0665557404,15.025
1973,17217,0.1248941681,25391500,1260000,2.0020494428,0.0665557404,15.025
1973,17646,0.4147258945,50499000,156409500,1.8254171429,0.0665557404,15.025
1973,17742,0.3272905949,125580000,16207500,3.6580825652,0.0665557404,15.025
1973,17831,0.4005624465,46638000,1707000,5.1539445629,0.0665557404,15.025
1973,18075,0.3862839847,27249750,4498000,3.0555341675,0.0665557404,15.025
1973,18163,0.1806836323,9137202000,135913000,2.4155541744,0.0665557404,15.025
1973,18331,0.3261807376,97223750,68330000,2.2413346637,0.0665557404,15.025
1973,18649,0.3333144742,411748500,88042000,2.2802000485,0.0665557404,15.025
1973,19027,0.2857005301,561046500,355450000,1.7275467149,0.0665557404,15.025
1973,19343,0.3706504246,262526250,2521500,2.6064313884,0.0665557404,15.025
1973,19561,0.3734143262,542075000,500856000,2.0188979898,0.0665557404,15.025
1973,19713,0.2661817468,479193750,114095500,2.7551909039,0.0665557404,15.025
1973,20204,0.2959927375,113219000,146657000,2.3277423521,0.0665557404,15.025
1973,21194,0.2958908754,64542750,320780000,2.5543992269,0.0665557404,15.025
1973,21726,0.3288597654,5087250,5409000,1.7879048086,0.0665557404,15.025
1973,21733,0.3076107306,118941750,18301500,2.3934081734,0.0665557404,15.025
1973,21995,0.2847495671,234222750,139321000,3.8505190866,0.0665557404,15.025
1973,22111,0.2040275886,7315699500,33908000,3.6083363998,0.0665557404,15.025
1973,22533,0.2767982723,672532000,85589500,3.0316434549,0.0665557404,15.025
1973,22585,0.0583885725,38430000,1907000,2.8528948405,0.0665557404,15.025
1973,22891,0.1484256068,448096000,18550500,2.7265585204,0.0665557404,15.025
1973,22905,0.165963294,12909187.5,3579000,1.7394209354,0.0665557404,15.025
1973,23085,0.2314312183,290117125,177410500,0.678805413,0.0665557404,15.025
1973,24134,0.1900789695,51012500,10705000,3.7453304328,0.0665557404,15.025
1973,24694,0.4736926701,46661250,3509000,2.6389822372,0.0665557404,15.025
1973,24723,0.1291134895,75337500,56029000,0.8988423064,0.0665557404,15.025
1973,25769,0.2445598052,1491937000,67885500,2.669161664,0.0665557404,15.025
1973,25785,0.1844732292,6201752375,890450000,1.4363989637,0.0665557404,15.025
1973,26279,0.2906342562,10255625,5130500,0.725795756,0.0665557404,15.025
1973,26526,0.3532080797,57162000,19822500,1.5505312257,0.0665557404,15.025
1973,26921,0.3015355698,95981000,9334000,2.5583601676,0.0665557404,15.025
1973,27609,0.2044433803,152696250,14220500,2.1582811342,0.0665557404,15.025
1973,27684,0.3894243294,137158000,35641000,3.9100992914,0.0665557404,15.025
1973,27765,0.2400309452,7111125,1795000,1.2233724408,0.0665557404,15.025
1973,27860,0.4021682714,131805000,13965000,6.3818078454,0.0665557404,15.025
1973,28493,0.3924962036,1466250,81500,4.0197183099,0.0665557404,15.025
1973,28871,0.4052516753,5892000,0,3.7542932629,0.0665557404,15.025
1973,28935,0.6053410395,8640500,22085000,1.1718826406,0.0665557404,15.025
1973,29014,1.0444489361,10260250,6065000,1.6455725545,0.0665557404,15.025
1973,29209,0.5490195114,14020000,4508500,2.4877137357,0.0665557404,15.025
1973,29592,0.0798027506,18940750,0,2.9887152778,0.0665557404,15.025
1973,29735,0.6022167595,17725500,12296500,1.97923779,0.0665557404,15.025
1973,30138,0.7827888253,9324000,6346500,1.1004167494,0.0665557404,15.025
1973,30971,0.3229961839,1193422875,0,0.9509798966,0.0665557404,15.025
1973,31472,0.4749873523,34710000,12274500,1.2200385596,0.0665557404,15.025
1973,31820,0.845694948,5335875,233500,3.086706127,0.0665557404,15.025
1973,32097,0.460140599,1472750,1335000,1.4934065934,0.0665557404,15.025
1973,32264,0.3650505791,27465000,168500,3.968463513,0.0665557404,15.025
1973,32459,0.2373814773,7419750,2010500,2.6856714179,0.0665557404,15.025
1973,32475,0.2582965272,561254750,642778000,2.4550812464,0.0665557404,15.025
1973,32715,0.7563906508,7122250,0,2.466919366,0.0665557404,15.025
1973,32942,0.1612400877,101435250,2125000,3.423387771,0.0665557404,15.025
1973,32985,0.3311802225,188220000,58205000,1.7944025834,0.0665557404,15.025
1973,33873,0.2985021926,35508500,12952000,1.5164674521,0.0665557404,15.025
1973,34439,1.0543241658,6454500,180000,3.6044776119,0.0665557404,15.025
1973,34454,0.5299055884,10512000,5649000,1.0186610065,0.0665557404,15.025
1973,34630,0.3819891582,25200000,123500,8.9238410596,0.0665557404,15.025
1973,34649,0.6612569039,216423000,3000000,3.7115852785,0.0665557404,15.025
1973,34817,0.3856188985,38135250,6709500,2.5862482853,0.0665557404,15.025
1973,34905,0.8279869648,4592250,1476000,2.9574839837,0.0665557404,15.025
1973,34972,0.3768675134,13609375,7232500,2.45888,0.0665557404,15.025
1973,35203,0.7690957469,4540500,2800500,1.637233788,0.0665557404,15.025
1973,36505,0.2753117525,419305000,234261500,2.3607671205,0.0665557404,15.025
1973,37196,1.1221951329,9139000,2168000,2.6614768683,0.0665557404,15.025
1973,37575,0.4237954648,5252625,0,3.498028169,0.0665557404,15.025
1973,37807,0.3730362265,18534250,120000,3.3487297921,0.0665557404,15.025
1973,37832,0.120105781,20413312.5,577000,4.0266240682,0.0665557404,15.025
1973,38877,0.3445402247,36204000,55427000,1.4157650696,0.0665557404,15.025
1973,39045,0.4950139348,74151000,2362500,7.1402714932,0.0665557404,15.025
1973,39335,0.2265932983,808060750,582621000,0.6340012762,0.0665557404,15.025
1973,39589,0.3300514033,22202500,5650500,3.4705882353,0.0665557404,15.025
1973,40053,0.3307540299,495360000,48127500,1.4489064205,0.0665557404,15.025
1973,40301,0.2879328048,421567250,375154000,1.4364230605,0.0665557404,15.025
1973,40387,0.6041850358,35280875,18698500,1.3988594861,0.0665557404,15.025
1973,40539,0.2872806308,131085000,73340000,2.1537288001,0.0665557404,15.025
1973,40715,0.4503751601,33636000,17091500,1.8671090902,0.0665557404,15.025
1973,40766,0.3816322814,15995625,0,2.5244299674,0.0665557404,15.025
1973,42033,0.1499675554,3481875,155500,4.8093922652,0.0665557404,15.025
1973,42139,0.5103078498,31282500,9230500,1.7578102047,0.0665557404,15.025
1973,42681,0.582378765,30241875,10881500,2.0918084122,0.0665557404,15.025
1973,42761,0.3698093636,10208500,7272500,2.378495088,0.0665557404,15.025
1973,42797,0.2009380082,8437500,1320000,3.7300832342,0.0665557404,15.025
1973,42818,0.0786329736,29808000,19380000,3.521139341,0.0665557404,15.025
1973,42973,0.2190951051,20484750,0,15.822222222,0.0665557404,15.025
1973,43027,0.2923457082,21132250,22786500,3.1002533125,0.0665557404,15.025
1973,43078,0.3371194535,31775625,0,2.3882187938,0.0665557404,15.025
1973,43959,0.5897925744,49181000,11959000,2.4256497423,0.0665557404,15.025
1973,44118,0.5094682111,8676000,6515500,1.8710567461,0.0665557404,15.025
1973,44150,0.443124191,25159000,6536500,1.9247049478,0.0665557404,15.025
1973,44273,0.3641660095,223090250,58510000,2.0831024931,0.0665557404,15.025
1973,44492,0.8690914033,8712000,6781000,1.5800251256,0.0665557404,15.025
1973,44505,0.4154247,38686000,22481500,2.5154254823,0.0665557404,15.025
1973,45137,0.3718072745,35141500,7900000,1.6253224711,0.0665557404,15.025
1973,46017,0.1844264603,71715000,65229500,0.4721835883,0.0665557404,15.025
1973,46201,0.3080246355,421950625,2695000,3.3544805173,0.0665557404,15.025
1973,46367,0.6300323042,64632125,154406500,1.1558075148,0.0665557404,15.025
1973,46498,0.5505454791,7457750,2261500,3.3375975039,0.0665557404,15.025
1973,46551,0.4296465649,15950250,5018500,2.2605358436,0.0665557404,15.025
1973,46712,0.2018514149,27970250,112000,1.1333174196,0.0665557404,15.025
1973,46870,0.1317615711,25798500,2690000,3.1477596017,0.0665557404,15.025
1973,46877,0.2388672065,330075000,2567500,4.2186379928,0.0665557404,15.025
1973,47175,0.5264333221,4279500,3894000,2.2296591192,0.0665557404,15.025
1973,47386,0.255731347,83767500,140009000,3.9448531533,0.0665557404,15.025
1973,47394,0.2104179068,30498000,0,3.4124693711,0.0665557404,15.025
1973,47466,0.3397565213,154255500,6750000,1.6519615069,0.0665557404,15.025
1973,47571,0.3422623283,11931250,0,4.064796066,0.0665557404,15.025
1973,47677,0.1599226861,155304875,91893500,0.3839842703,0.0665557404,15.025
1973,47722,0.4289782252,10360000,2438000,2.7871749558,0.0665557404,15.025
1973,48127,0.5832672958,20427000,8534500,1.472917418,0.0665557404,15.025
1973,48136,0.1575369322,10125375,6521500,2.1038155589,0.0665557404,15.025
1973,48654,0.4450400354,87522500,2154500,4.7631893053,0.0665557404,15.025
1973,48805,0.2584152432,36058000,489500,3.3307135471,0.0665557404,15.025
1973,48928,0.4034793667,5284625,2974500,2.427252854,0.0665557404,15.025
1973,48953,0.2048707592,21173500,4806000,1.1240210736,0.0665557404,15.025
1973,48960,0.2485941544,544482000,16790500,1.472440572,0.0665557404,15.025
1973,48995,0.4400956561,23195500,32458500,1.9425685952,0.0665557404,15.025
1973,49082,0.4587431219,5220000,88000,7.5557522124,0.0665557404,15.025
1973,49091,0.0687512306,71924500,7845000,1.293971209,0.0665557404,15.025
1973,49461,0.22889815,234034500,27505500,7.1922362869,0.0665557404,15.025
1973,49496,0.8158292406,18773125,5908500,1.4676616915,0.0665557404,15.025
1973,49796,0.1621680853,2925562.5,2750000,4.5541310541,0.0665557404,15.025
1973,49875,0.3131368903,20009000,437500,1.9666492965,0.0665557404,15.025
1973,50294,0.5465583874,16663500,1006000,3.2594050744,0.0665557404,15.025
1973,50534,0.2338664679,55631250,12656500,3.6825838582,0.0665557404,15.025
1973,50606,0.2630243119,127680000,17391500,2.4106901755,0.0665557404,15.025
1973,51107,0.6213757781,6853000,7468000,1.1893755587,0.0665557404,15.025
1973,51115,0.4956446274,63000000,45407500,1.4364514489,0.0665557404,15.025
1973,51369,0.3808280537,46375000,4080000,2.6714060032,0.0665557404,15.025
1973,51385,0.4766524016,8953750,342500,4.4887737478,0.0665557404,15.025
1973,51554,0.7180844565,8205125,4338000,1.010665529,0.0665557404,15.025
1973,51626,0,16600500,0,1.331610874,0.0665557404,15.025
1973,51925,0.2420289035,12832000,3769000,4.057666029,0.0665557404,15.025
1973,52185,0.710586801,9623250,4622500,2.198535745,0.0665557404,15.025
1973,52311,0.4495837724,51724000,0,3.5619215513,0.0665557404,15.025
1973,52388,0.3138624924,119596125,27564000,2.0796367113,0.0665557404,15.025
1973,52484,0.7054264553,6797250,3194500,2.9718120805,0.0665557404,15.025
1973,52521,0.3840425228,100781000,27373500,1.7900077935,0.0665557404,15.025
1973,52636,0.4764637554,17160375,9497000,2.8805119108,0.0665557404,15.025
1973,52898,0.1778689879,64564500,40471000,1.8902542613,0.0665557404,15.025
1973,53110,0.3067340983,15775250,6681000,2.8108062331,0.0665557404,15.025
1973,53356,0.3214805449,10985625,450000,7.1436420722,0.0665557404,15.025
1973,54068,0.4264458287,15986250,1853500,4.0921678927,0.0665557404,15.025
1973,55044,0.2488052562,35681250,3230500,3.1112406112,0.0665557404,15.025
1973,55191,0.422778179,148059750,66203500,0.8259933315,0.0665557404,15.025
1973,55272,0.4557303258,84292000,141500,2.9535175879,0.0665557404,15.025
1973,55538,0.5860765393,4402125,70000,2.2372262774,0.0665557404,15.025
1973,56004,0.5891371716,30510000,271000,1.9287070602,0.0665557404,15.025
1973,56127,0.3874826936,10332000,1690000,2.9663204281,0.0665557404,15.025
1973,56363,0.3046380469,181464500,1383500,4.7441545239,0.0665557404,15.025
1973,56442,0.1859898079,48482500,10058000,1.5701888232,0.0665557404,15.025
1973,56637,0.5670217556,27105000,5720500,1.0460048426,0.0665557404,15.025
1973,56848,0.5350488421,59199250,25238500,1.178032547,0.0665557404,15.025
1973,57680,0.3473608576,9256500,5291500,1.0923890924,0.0665557404,15.025
1973,58261,0.372446171,28934000,802500,2.4218557337,0.0665557404,15.025
1973,58544,0.4451914732,11808562.5,441500,1.3005723484,0.0665557404,15.025
1973,58844,0.6022777987,5382375,1636000,1.6950014966,0.0665557404,15.025
1973,58886,0.101355057,7560750,2375500,1.2411200415,0.0665557404,15.025
1973,59256,0.9146276049,9807000,1348500,4.4571428571,0.0665557404,15.025
1973,59301,0.1004196985,10612000,5441000,1.4415322581,0.0665557404,15.025
1973,59328,0.5654799268,137210500,0,3.7049106133,0.0665557404,15.025
1973,59387,0.6345983894,3193000,722000,2.1614123581,0.0665557404,15.025
1973,59598,0.4389227279,14370500,3880000,1.4712624305,0.0665557404,15.025
1973,59635,0.5420806014,67284000,1478000,3.5875542692,0.0665557404,15.025
1973,59811,0.4425163599,29817250,3843500,1.4435411021,0.0665557404,15.025
1973,59889,0.1536536977,16422750,1553000,1.69458455,0.0665557404,15.025
1973,60004,0.654522673,14862375,850000,1.851,0.0665557404,15.025
1973,60281,0.4342522822,13191750,3175000,2.5441904762,0.0665557404,15.025
1973,60468,0.1199377976,3703000,261500,3.400515132,0.0665557404,15.025
1973,60580,0.1250163255,90210000,5200000,3.8367993662,0.0665557404,15.025
1973,60732,0.210818506,11370000,4883000,0.5108616944,0.0665557404,15.025
1973,61153,0.1351560413,25213000,19564500,1.208254717,0.0665557404,15.025
1973,61217,0.7268589073,21069750,5482000,1.3896408121,0.0665557404,15.025
1973,62404,0.4868061258,25159750,135500,3.5373459028,0.0665557404,15.025
1973,62711,0.4188302299,20832000,1666500,2.0422065175,0.0665557404,15.025
1973,63619,0.6115748636,20812500,0,3.6981994856,0.0665557404,15.025
1973,65323,0.1597109977,12352000,14347500,1.8566944669,0.0665557404,15.025
1973,65999,0.3447673295,22455625,2844000,1.0778223113,0.0665557404,15.025
1973,66844,0.1520012852,5937375,3703500,1.2448979592,0.0665557404,15.025
1973,67732,0.3200885401,36910500,3217500,1.7058085335,0.0665557404,15.025
1973,70578,0.2278755604,523320000,11991500,4.3014429729,0.0665557404,15.025
1973,71750,0.0671396541,14763750,829500,2.7651837524,0.0665557404,15.025
1973,74932,0.1700885313,329051500,0,4.5476734559,0.0665557404,15.025
1973,75064,0.1549684727,12506250,98312500,1.9319089342,0.0665557404,15.025
1973,77594,0.3151128711,2760000,1543000,4.795620438,0.0665557404,15.025
1973,82705,0.1036242877,119241500,7541000,1.4763150452,0.0665557404,15.025
1973,82820,0.3077450205,3941437.5,7851000,2.127624612,0.0665557404,15.025
1974,10188,0.4815838057,38270250,38896000,2.1810973185,0.0631711939,15.83
1974,10823,0.1782352815,107614500,128867500,0.57964859,0.0631711939,15.83
1974,10890,0.2612681711,3866606500,226312500,2.1476709564,0.0631711939,15.83
1974,10912,0.711452367,1015875,456500,1.8720379147,0.0631711939,15.83
1974,11325,0.3649670019,3681250,0,3.7838899804,0.0631711939,15.83
1974,11683,0.0056511667,38081000,337000,5.165971643,0.0631711939,15.83
1974,12060,0.2494031047,11473623000,1123800000,1.284331119,0.0631711939,15.83
1974,12176,1.4800983131,212500,650500,1.3382737576,0.0631711939,15.83
1974,12511,0.5207048014,419932625,128204000,2.03487316,0.0631711939,15.83
